Year,Installation,Source,PLOT,TREE,Seedlot,Replication,Metric,Management,Defect,Value
2022,SHERRY TRANSFER,Woods run,1,287,97-22,R14,CALIPER GROWTH (MM),None,None,3.6
2022,SHERRY TRANSFER,Woods run,1,288,97-22,R15,CALIPER GROWTH (MM),None,None,2.3
2022,SHERRY TRANSFER,Woods run,1,293,97-22,R16,CALIPER GROWTH (MM),None,None,1.3
2022,SHERRY TRANSFER,Woods run,1,294,97-22,R17,CALIPER GROWTH (MM),None,None,2.8
2022,SHERRY TRANSFER,Woods run,1,203,GOOD HOPE,R1,CALIPER GROWTH (MM),None,None,1.5
2022,SHERRY TRANSFER,Woods run,1,204,GOOD HOPE,R2,CALIPER GROWTH (MM),None,None,3.9
2022,SHERRY TRANSFER,Woods run,1,217,GOOD HOPE,R3,CALIPER GROWTH (MM),None,None,1.6
2022,SHERRY TRANSFER,Woods run,1,218,GOOD HOPE,R4,CALIPER GROWTH (MM),None,None,1.2
2022,SHERRY TRANSFER,Woods run,1,223,GOOD HOPE,R5,CALIPER GROWTH (MM),None,None,1.6
2022,SHERRY TRANSFER,Woods run,1,224,GOOD HOPE,R6,CALIPER GROWTH (MM),None,None,3.4
2022,SHERRY TRANSFER,Woods run,1,238,GOOD HOPE,R7,CALIPER GROWTH (MM),None,None,3.6
2022,SHERRY TRANSFER,Woods run,1,243,GOOD HOPE,R8,CALIPER GROWTH (MM),None,None,2.6
2022,SHERRY TRANSFER,Woods run,1,258,GOOD HOPE,R9,CALIPER GROWTH (MM),None,None,1
2022,SHERRY TRANSFER,Woods run,1,262,GOOD HOPE,R10,CALIPER GROWTH (MM),None,None,1.1
2022,SHERRY TRANSFER,Woods run,1,263,GOOD HOPE,R11,CALIPER GROWTH (MM),None,None,1.9
2022,SHERRY TRANSFER,Woods run,1,278,GOOD HOPE,R12,CALIPER GROWTH (MM),None,None,2.6
2022,SHERRY TRANSFER,Woods run,1,279,GOOD HOPE,R13,CALIPER GROWTH (MM),None,None,1.5
2022,SHERRY TRANSFER,Woods run,1,282,GOOD HOPE,R14,CALIPER GROWTH (MM),None,None,3.3
2022,SHERRY TRANSFER,Woods run,1,283,GOOD HOPE,R15,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,1,298,GOOD HOPE,R16,CALIPER GROWTH (MM),None,None,2.3
2022,SHERRY TRANSFER,Woods run,1,299,GOOD HOPE,R17,CALIPER GROWTH (MM),None,None,1.8
2022,SHERRY TRANSFER,Woods run,2,308,2118-85,R1,CALIPER GROWTH (MM),None,None,0.1
2022,SHERRY TRANSFER,Woods run,2,309,2118-85,R2,CALIPER GROWTH (MM),None,None,1.8
2022,SHERRY TRANSFER,Woods run,2,312,2118-85,R3,CALIPER GROWTH (MM),None,None,2.6
2022,SHERRY TRANSFER,Woods run,2,313,2118-85,R4,CALIPER GROWTH (MM),None,None,1.1
2022,SHERRY TRANSFER,Woods run,2,328,2118-85,R5,CALIPER GROWTH (MM),None,None,2.7
2022,SHERRY TRANSFER,Woods run,2,329,2118-85,R6,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,2,332,2118-85,R7,CALIPER GROWTH (MM),None,None,1.3
2022,SHERRY TRANSFER,Woods run,2,333,2118-85,R8,CALIPER GROWTH (MM),None,None,1.2
2022,SHERRY TRANSFER,Woods run,2,348,2118-85,R9,CALIPER GROWTH (MM),None,None,3.2
2022,SHERRY TRANSFER,Woods run,2,353,2118-85,R10,CALIPER GROWTH (MM),None,None,2.7
2022,SHERRY TRANSFER,Woods run,2,368,2118-85,R11,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Woods run,2,373,2118-85,R12,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Woods run,2,374,2118-85,R13,CALIPER GROWTH (MM),None,None,1.2
2022,SHERRY TRANSFER,Woods run,2,387,2118-85,R14,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Woods run,2,388,2118-85,R15,CALIPER GROWTH (MM),None,None,2.6
2022,SHERRY TRANSFER,Woods run,2,393,2118-85,R16,CALIPER GROWTH (MM),None,None,2.3
2022,SHERRY TRANSFER,Woods run,2,394,2118-85,R17,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,2,306,25-78,R1,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Woods run,2,307,25-78,R2,CALIPER GROWTH (MM),None,None,2.6
2022,SHERRY TRANSFER,Woods run,2,314,25-78,R3,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Woods run,2,315,25-78,R4,CALIPER GROWTH (MM),None,None,0.6
2022,SHERRY TRANSFER,Woods run,2,326,25-78,R5,CALIPER GROWTH (MM),None,None,2.6
2022,SHERRY TRANSFER,Woods run,2,327,25-78,R6,CALIPER GROWTH (MM),None,None,3.8
2022,SHERRY TRANSFER,Woods run,2,334,25-78,R7,CALIPER GROWTH (MM),None,None,2.3
2022,SHERRY TRANSFER,Woods run,2,335,25-78,R8,CALIPER GROWTH (MM),None,None,1.2
2022,SHERRY TRANSFER,Woods run,2,346,25-78,R9,CALIPER GROWTH (MM),None,None,1.6
2022,SHERRY TRANSFER,Woods run,2,347,25-78,R10,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,2,354,25-78,R11,CALIPER GROWTH (MM),None,None,1.5
2022,SHERRY TRANSFER,Woods run,2,355,25-78,R12,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Woods run,2,366,25-78,R13,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Woods run,2,367,25-78,R14,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,2,375,25-78,R15,CALIPER GROWTH (MM),None,None,2.6
2022,SHERRY TRANSFER,Woods run,2,386,25-78,R16,CALIPER GROWTH (MM),None,None,0.9
2022,SHERRY TRANSFER,Woods run,2,395,25-78,R17,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,2,301,80-01,R1,CALIPER GROWTH (MM),None,None,1.3
2022,SHERRY TRANSFER,Woods run,2,302,80-01,R2,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,2,319,80-01,R3,CALIPER GROWTH (MM),None,None,2.6
2022,SHERRY TRANSFER,Woods run,2,320,80-01,R4,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,2,321,80-01,R5,CALIPER GROWTH (MM),None,None,2.3
2022,SHERRY TRANSFER,Woods run,2,322,80-01,R6,CALIPER GROWTH (MM),None,None,3
2022,SHERRY TRANSFER,Woods run,2,339,80-01,R7,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Woods run,2,340,80-01,R8,CALIPER GROWTH (MM),None,None,1.1
2022,SHERRY TRANSFER,Woods run,2,341,80-01,R9,CALIPER GROWTH (MM),None,None,1.2
2022,SHERRY TRANSFER,Woods run,2,342,80-01,R10,CALIPER GROWTH (MM),None,None,2.6
2022,SHERRY TRANSFER,Woods run,2,359,80-01,R11,CALIPER GROWTH (MM),None,None,2.8
2022,SHERRY TRANSFER,Woods run,2,360,80-01,R12,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,2,361,80-01,R13,CALIPER GROWTH (MM),None,None,1.3
2022,SHERRY TRANSFER,Woods run,2,380,80-01,R14,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,2,381,80-01,R15,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Woods run,2,400,80-01,R16,CALIPER GROWTH (MM),None,None,1.6
2022,SHERRY TRANSFER,Woods run,2,303,80-21,R1,CALIPER GROWTH (MM),None,None,4.1
2022,SHERRY TRANSFER,Woods run,2,304,80-21,R2,CALIPER GROWTH (MM),None,None,2.7
2022,SHERRY TRANSFER,Woods run,2,317,80-21,R3,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,2,318,80-21,R4,CALIPER GROWTH (MM),None,None,1.1
2022,SHERRY TRANSFER,Woods run,2,323,80-21,R5,CALIPER GROWTH (MM),None,None,1.6
2022,SHERRY TRANSFER,Woods run,2,324,80-21,R6,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,2,338,80-21,R7,CALIPER GROWTH (MM),None,None,3.2
2022,SHERRY TRANSFER,Woods run,2,343,80-21,R8,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Woods run,2,358,80-21,R9,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Woods run,2,362,80-21,R10,CALIPER GROWTH (MM),None,None,3.6
2022,SHERRY TRANSFER,Woods run,2,363,80-21,R11,CALIPER GROWTH (MM),None,None,1.8
2022,SHERRY TRANSFER,Woods run,2,378,80-21,R12,CALIPER GROWTH (MM),None,None,3
2022,SHERRY TRANSFER,Woods run,2,379,80-21,R13,CALIPER GROWTH (MM),None,None,1.5
2022,SHERRY TRANSFER,Woods run,2,382,80-21,R14,CALIPER GROWTH (MM),None,None,1.6
2022,SHERRY TRANSFER,Woods run,2,383,80-21,R15,CALIPER GROWTH (MM),None,None,1.2
2022,SHERRY TRANSFER,Woods run,2,398,80-21,R16,CALIPER GROWTH (MM),None,None,1.2
2022,SHERRY TRANSFER,Woods run,2,399,80-21,R17,CALIPER GROWTH (MM),None,None,1.3
2022,SHERRY TRANSFER,Woods run,2,305,97-22,R1,CALIPER GROWTH (MM),None,None,2.9
2022,SHERRY TRANSFER,Woods run,2,316,97-22,R2,CALIPER GROWTH (MM),None,None,1.5
2022,SHERRY TRANSFER,Woods run,2,325,97-22,R3,CALIPER GROWTH (MM),None,None,0.6
2022,SHERRY TRANSFER,Woods run,2,336,97-22,R4,CALIPER GROWTH (MM),None,None,2.6
2022,SHERRY TRANSFER,Woods run,2,337,97-22,R5,CALIPER GROWTH (MM),None,None,1.1
2022,SHERRY TRANSFER,Woods run,2,344,97-22,R6,CALIPER GROWTH (MM),None,None,3.7
2022,SHERRY TRANSFER,Woods run,2,345,97-22,R7,CALIPER GROWTH (MM),None,None,2.3
2022,SHERRY TRANSFER,Woods run,2,356,97-22,R8,CALIPER GROWTH (MM),None,None,1.6
2022,SHERRY TRANSFER,Woods run,2,357,97-22,R9,CALIPER GROWTH (MM),None,None,3
2022,SHERRY TRANSFER,Woods run,2,364,97-22,R10,CALIPER GROWTH (MM),None,None,0.5
2022,SHERRY TRANSFER,Woods run,2,365,97-22,R11,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,2,376,97-22,R12,CALIPER GROWTH (MM),None,None,0.9
2022,SHERRY TRANSFER,Woods run,2,377,97-22,R13,CALIPER GROWTH (MM),None,None,2.3
2022,SHERRY TRANSFER,Woods run,2,384,97-22,R14,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,2,385,97-22,R15,CALIPER GROWTH (MM),None,None,3.7
2022,SHERRY TRANSFER,Woods run,2,396,97-22,R16,CALIPER GROWTH (MM),None,None,1.8
2022,SHERRY TRANSFER,Woods run,2,397,97-22,R17,CALIPER GROWTH (MM),None,None,0.9
2022,SHERRY TRANSFER,Woods run,2,310,GOOD HOPE,R1,CALIPER GROWTH (MM),None,None,4.1
2022,SHERRY TRANSFER,Woods run,2,311,GOOD HOPE,R2,CALIPER GROWTH (MM),None,None,1
2022,SHERRY TRANSFER,Woods run,2,330,GOOD HOPE,R3,CALIPER GROWTH (MM),None,None,1
2022,SHERRY TRANSFER,Woods run,2,331,GOOD HOPE,R4,CALIPER GROWTH (MM),None,None,1.1
2022,SHERRY TRANSFER,Woods run,2,349,GOOD HOPE,R5,CALIPER GROWTH (MM),None,None,0.8
2022,SHERRY TRANSFER,Woods run,2,350,GOOD HOPE,R6,CALIPER GROWTH (MM),None,None,2.3
2022,SHERRY TRANSFER,Woods run,2,351,GOOD HOPE,R7,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Woods run,2,352,GOOD HOPE,R8,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,2,369,GOOD HOPE,R9,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,2,370,GOOD HOPE,R10,CALIPER GROWTH (MM),None,None,1.4
2022,SHERRY TRANSFER,Woods run,2,371,GOOD HOPE,R11,CALIPER GROWTH (MM),Dead,None,
2022,SHERRY TRANSFER,Woods run,2,372,GOOD HOPE,R12,CALIPER GROWTH (MM),None,None,2.8
2022,SHERRY TRANSFER,Woods run,2,389,GOOD HOPE,R13,CALIPER GROWTH (MM),None,None,3.1
2022,SHERRY TRANSFER,Woods run,2,390,GOOD HOPE,R14,CALIPER GROWTH (MM),None,None,1.1
2022,SHERRY TRANSFER,Woods run,2,391,GOOD HOPE,R15,CALIPER GROWTH (MM),None,None,3.1
2022,SHERRY TRANSFER,Woods run,2,392,GOOD HOPE,R16,CALIPER GROWTH (MM),None,None,1.2
2022,SHERRY TRANSFER,Woods run,3,405,2118-85,R1,CALIPER GROWTH (MM),None,None,1.9
2022,SHERRY TRANSFER,Woods run,3,416,2118-85,R2,CALIPER GROWTH (MM),None,None,1.6
2022,SHERRY TRANSFER,Woods run,3,424,2118-85,R3,CALIPER GROWTH (MM),None,None,2.8
2022,SHERRY TRANSFER,Woods run,3,425,2118-85,R4,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Woods run,3,436,2118-85,R5,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Woods run,3,437,2118-85,R6,CALIPER GROWTH (MM),None,None,3.3
2022,SHERRY TRANSFER,Woods run,3,444,2118-85,R7,CALIPER GROWTH (MM),None,None,3.2
2022,SHERRY TRANSFER,Woods run,3,445,2118-85,R8,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Woods run,3,456,2118-85,R9,CALIPER GROWTH (MM),None,None,3.3
2022,SHERRY TRANSFER,Woods run,3,457,2118-85,R10,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Woods run,3,464,2118-85,R11,CALIPER GROWTH (MM),None,None,1.9
2022,SHERRY TRANSFER,Woods run,3,465,2118-85,R12,CALIPER GROWTH (MM),None,None,1.2
2022,SHERRY TRANSFER,Woods run,3,476,2118-85,R13,CALIPER GROWTH (MM),None,None,2.6
2022,SHERRY TRANSFER,Woods run,3,477,2118-85,R14,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,3,484,2118-85,R15,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,3,485,2118-85,R16,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Woods run,3,497,2118-85,R17,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,3,401,25-78,R1,CALIPER GROWTH (MM),None,None,1
2022,SHERRY TRANSFER,Woods run,3,402,25-78,R2,CALIPER GROWTH (MM),None,None,1
2022,SHERRY TRANSFER,Woods run,3,419,25-78,R3,CALIPER GROWTH (MM),None,None,1.4
2022,SHERRY TRANSFER,Woods run,3,420,25-78,R4,CALIPER GROWTH (MM),None,None,1.2
2022,SHERRY TRANSFER,Woods run,3,421,25-78,R5,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Woods run,3,422,25-78,R6,CALIPER GROWTH (MM),None,None,1.5
2022,SHERRY TRANSFER,Woods run,3,439,25-78,R7,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,3,440,25-78,R8,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Woods run,3,441,25-78,R9,CALIPER GROWTH (MM),None,None,1.1
2022,SHERRY TRANSFER,Woods run,3,442,25-78,R10,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Woods run,3,459,25-78,R11,CALIPER GROWTH (MM),None,None,1
2022,SHERRY TRANSFER,Woods run,3,460,25-78,R12,CALIPER GROWTH (MM),None,None,3.7
2022,SHERRY TRANSFER,Woods run,3,461,25-78,R13,CALIPER GROWTH (MM),None,None,1.5
2022,SHERRY TRANSFER,Woods run,3,480,25-78,R14,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,3,481,25-78,R15,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,3,500,25-78,R16,CALIPER GROWTH (MM),None,None,0.7
2022,SHERRY TRANSFER,Woods run,3,410,80-01,R1,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,3,411,80-01,R2,CALIPER GROWTH (MM),None,None,2.7
2022,SHERRY TRANSFER,Woods run,3,430,80-01,R3,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,3,431,80-01,R4,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,3,432,80-01,R5,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Woods run,3,449,80-01,R6,CALIPER GROWTH (MM),None,None,3
2022,SHERRY TRANSFER,Woods run,3,450,80-01,R7,CALIPER GROWTH (MM),None,None,4.5
2022,SHERRY TRANSFER,Woods run,3,451,80-01,R8,CALIPER GROWTH (MM),None,None,2.7
2022,SHERRY TRANSFER,Woods run,3,452,80-01,R9,CALIPER GROWTH (MM),None,None,1
2022,SHERRY TRANSFER,Woods run,3,469,80-01,R10,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,3,470,80-01,R11,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Woods run,3,471,80-01,R12,CALIPER GROWTH (MM),None,None,1
2022,SHERRY TRANSFER,Woods run,3,472,80-01,R13,CALIPER GROWTH (MM),None,None,1.5
2022,SHERRY TRANSFER,Woods run,3,489,80-01,R14,CALIPER GROWTH (MM),None,None,2.3
2022,SHERRY TRANSFER,Woods run,3,490,80-01,R15,CALIPER GROWTH (MM),None,None,3.7
2022,SHERRY TRANSFER,Woods run,3,491,80-01,R16,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,3,492,80-01,R17,CALIPER GROWTH (MM),None,None,1.6
2022,SHERRY TRANSFER,Woods run,3,406,80-21,R1,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,3,407,80-21,R2,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,3,414,80-21,R3,CALIPER GROWTH (MM),None,None,2.3
2022,SHERRY TRANSFER,Woods run,3,415,80-21,R4,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Woods run,3,426,80-21,R5,CALIPER GROWTH (MM),None,None,2.9
2022,SHERRY TRANSFER,Woods run,3,427,80-21,R6,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,3,434,80-21,R7,CALIPER GROWTH (MM),None,None,1.3
2022,SHERRY TRANSFER,Woods run,3,435,80-21,R8,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Woods run,3,446,80-21,R9,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Woods run,3,447,80-21,R10,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Woods run,3,454,80-21,R11,CALIPER GROWTH (MM),None,None,1.4
2022,SHERRY TRANSFER,Woods run,3,455,80-21,R12,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Woods run,3,466,80-21,R13,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,3,475,80-21,R14,CALIPER GROWTH (MM),None,None,2.3
2022,SHERRY TRANSFER,Woods run,3,486,80-21,R15,CALIPER GROWTH (MM),None,None,0.7
2022,SHERRY TRANSFER,Woods run,3,495,80-21,R16,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,3,496,80-21,R17,CALIPER GROWTH (MM),None,None,3.7
2022,SHERRY TRANSFER,Woods run,3,403,97-22,R1,CALIPER GROWTH (MM),None,None,1.8
2022,SHERRY TRANSFER,Woods run,3,404,97-22,R2,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Woods run,3,417,97-22,R3,CALIPER GROWTH (MM),None,None,3.3
2022,SHERRY TRANSFER,Woods run,3,418,97-22,R4,CALIPER GROWTH (MM),None,None,1.8
2022,SHERRY TRANSFER,Woods run,3,423,97-22,R5,CALIPER GROWTH (MM),None,None,1.9
2022,SHERRY TRANSFER,Woods run,3,438,97-22,R6,CALIPER GROWTH (MM),None,None,1.3
2022,SHERRY TRANSFER,Woods run,3,443,97-22,R7,CALIPER GROWTH (MM),None,None,3
2022,SHERRY TRANSFER,Woods run,3,458,97-22,R8,CALIPER GROWTH (MM),None,None,3.4
2022,SHERRY TRANSFER,Woods run,3,462,97-22,R9,CALIPER GROWTH (MM),None,None,1.6
2022,SHERRY TRANSFER,Woods run,3,463,97-22,R10,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,3,478,97-22,R11,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Woods run,3,479,97-22,R12,CALIPER GROWTH (MM),None,None,3.4
2022,SHERRY TRANSFER,Woods run,3,482,97-22,R13,CALIPER GROWTH (MM),None,None,1.6
2022,SHERRY TRANSFER,Woods run,3,483,97-22,R14,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Woods run,3,498,97-22,R15,CALIPER GROWTH (MM),None,None,2.7
2022,SHERRY TRANSFER,Woods run,3,499,97-22,R16,CALIPER GROWTH (MM),None,None,1.4
2022,SHERRY TRANSFER,Woods run,3,408,GOOD HOPE,R1,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Woods run,3,409,GOOD HOPE,R2,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,3,412,GOOD HOPE,R3,CALIPER GROWTH (MM),None,None,1.4
2022,SHERRY TRANSFER,Woods run,3,413,GOOD HOPE,R4,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,3,428,GOOD HOPE,R5,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Woods run,3,429,GOOD HOPE,R6,CALIPER GROWTH (MM),None,None,0.6
2022,SHERRY TRANSFER,Woods run,3,433,GOOD HOPE,R7,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Woods run,3,448,GOOD HOPE,R8,CALIPER GROWTH (MM),None,None,1.8
2022,SHERRY TRANSFER,Woods run,3,453,GOOD HOPE,R9,CALIPER GROWTH (MM),None,None,1.4
2022,SHERRY TRANSFER,Woods run,3,467,GOOD HOPE,R10,CALIPER GROWTH (MM),None,None,1.9
2022,SHERRY TRANSFER,Woods run,3,468,GOOD HOPE,R11,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Woods run,3,473,GOOD HOPE,R12,CALIPER GROWTH (MM),None,None,0.9
2022,SHERRY TRANSFER,Woods run,3,474,GOOD HOPE,R13,CALIPER GROWTH (MM),None,None,1.3
2022,SHERRY TRANSFER,Woods run,3,487,GOOD HOPE,R14,CALIPER GROWTH (MM),None,None,2.1
2022,SHERRY TRANSFER,Woods run,3,488,GOOD HOPE,R15,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Woods run,3,493,GOOD HOPE,R16,CALIPER GROWTH (MM),None,None,1.4
2022,SHERRY TRANSFER,Woods run,3,494,GOOD HOPE,R17,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Improved,4,301,1032,R1,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Improved,4,302,1032,R2,CALIPER GROWTH (MM),None,None,2.8
2022,SHERRY TRANSFER,Improved,4,319,1032,R3,CALIPER GROWTH (MM),None,None,0.7
2022,SHERRY TRANSFER,Improved,4,320,1032,R4,CALIPER GROWTH (MM),None,None,3
2022,SHERRY TRANSFER,Improved,4,321,1032,R5,CALIPER GROWTH (MM),None,None,3.2
2022,SHERRY TRANSFER,Improved,4,322,1032,R6,CALIPER GROWTH (MM),None,None,2.2
2022,SHERRY TRANSFER,Improved,4,339,1032,R7,CALIPER GROWTH (MM),None,None,3
2022,SHERRY TRANSFER,Improved,4,340,1032,R8,CALIPER GROWTH (MM),None,None,1.9
2022,SHERRY TRANSFER,Improved,4,341,1032,R9,CALIPER GROWTH (MM),None,None,1.2
2022,SHERRY TRANSFER,Improved,4,342,1032,R10,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Improved,4,359,1032,R11,CALIPER GROWTH (MM),None,None,1.7
2022,SHERRY TRANSFER,Improved,4,360,1032,R12,CALIPER GROWTH (MM),None,None,4.4
2022,SHERRY TRANSFER,Improved,4,361,1032,R13,CALIPER GROWTH (MM),None,None,2.7
2022,SHERRY TRANSFER,Improved,4,380,1032,R14,CALIPER GROWTH (MM),None,None,1.1
2022,SHERRY TRANSFER,Improved,4,381,1032,R15,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Improved,4,400,1032,R16,CALIPER GROWTH (MM),None,None,3.1
2022,SHERRY TRANSFER,Improved,4,303,1119,R1,CALIPER GROWTH (MM),None,None,1.5
2022,SHERRY TRANSFER,Improved,4,304,1119,R2,CALIPER GROWTH (MM),None,None,3.1
2022,SHERRY TRANSFER,Improved,4,317,1119,R3,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Improved,4,318,1119,R4,CALIPER GROWTH (MM),None,None,1.3
2022,SHERRY TRANSFER,Improved,4,323,1119,R5,CALIPER GROWTH (MM),None,None,2.5
2022,SHERRY TRANSFER,Improved,4,338,1119,R6,CALIPER GROWTH (MM),None,None,3.2
2022,SHERRY TRANSFER,Improved,4,343,1119,R7,CALIPER GROWTH (MM),None,None,2.8
2022,SHERRY TRANSFER,Improved,4,358,1119,R8,CALIPER GROWTH (MM),None,None,3.3
2022,SHERRY TRANSFER,Improved,4,362,1119,R9,CALIPER GROWTH (MM),None,None,3.3
2022,SHERRY TRANSFER,Improved,4,363,1119,R10,CALIPER GROWTH (MM),None,None,3.6
2022,SHERRY TRANSFER,Improved,4,378,1119,R11,CALIPER GROWTH (MM),None,None,0.8
2022,SHERRY TRANSFER,Improved,4,379,1119,R12,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Improved,4,382,1119,R13,CALIPER GROWTH (MM),None,None,1.1
2022,SHERRY TRANSFER,Improved,4,383,1119,R14,CALIPER GROWTH (MM),None,None,1.1
2022,SHERRY TRANSFER,Improved,4,398,1119,R15,CALIPER GROWTH (MM),None,None,1.5
2022,SHERRY TRANSFER,Improved,4,399,1119,R16,CALIPER GROWTH (MM),None,None,1.5
2022,SHERRY TRANSFER,Improved,4,306,1241,R1,CALIPER GROWTH (MM),None,None,4.2
2022,SHERRY TRANSFER,Improved,4,307,1241,R2,CALIPER GROWTH (MM),None,None,2.4
2022,SHERRY TRANSFER,Improved,4,314,1241,R3,CALIPER GROWTH (MM),None,None,3.4
2022,SHERRY TRANSFER,Improved,4,315,1241,R4,CALIPER GROWTH (MM),None,None,2.9
2022,SHERRY TRANSFER,Improved,4,326,1241,R5,CALIPER GROWTH (MM),None,None,2.7
2022,SHERRY TRANSFER,Improved,4,327,1241,R6,CALIPER GROWTH (MM),None,None,2
2022,SHERRY TRANSFER,Improved,4,334,1241,R7,CALIPER GROWTH (MM),None,None,3.5
